id_incidente,anio,mes,dia_semana,estacion,momento_dia,pais,tipo_area,densidad_poblacion_por_km2,tipo_delito,puntaje_severidad_delito,cantidad_victimas,genero_victima,grupo_edad_victima,lesiones_reportadas,fallecidos,perdida_financiera_usd,arma_utilizada,mes_nombre,inconsistencia_victimas,perdida_atipica,nivel_severidad
CRM0002092,2024,6,Sábado,Invierno,Tarde (12pm-6pm),Egipto,Suburbano,960,Vandalismo,2.0,1,Femenino,26-35,0,0,44.98,Arma de Fuego,Junio,False,False,Baja
CRM0002093,2021,11,Jueves,Primavera,Noche (10pm-2am),Alemania,Urbano,2605,Delito de Drogas,4.1,3,Masculino,26-35,0,0,21.45,Sin Arma Registrada,Noviembre,False,False,Media
CRM0002094,2022,4,Jueves,Primavera,Anochecer (6pm-10pm),Sudáfrica,Suburbano,294,Delito de Drogas,4.4,3,Femenino,26-35,0,0,68.06,Objeto Contundente,Abril,False,False,Media
CRM0002095,2021,5,Miércoles,Otoño,Mañana (6am-12pm),India,Suburbano,319,Tráfico de Personas,8.9,1,Femenino,65+,0,0,15235.62,Arma Blanca,Mayo,False,True,Alta
CRM0002096,2023,10,Viernes,Primavera,Noche (10pm-2am),Canadá,Urbano,1212,Robo,8.5,1,Femenino,26-35,2,0,2851.53,Desconocido,Octubre,False,True,Alta
CRM0002097,2023,5,Domingo,Invierno,Tarde (12pm-6pm),India,Suburbano,112,Robo,8.3,1,Femenino,26-35,4,1,1609.83,Sin Arma Registrada,Mayo,False,False,Alta
CRM0002098,2023,7,Miércoles,Verano,Anochecer (6pm-10pm),Australia,Rural,244,Hurto,2.7,1,Masculino,26-35,0,0,235.39,Vehículo,Julio,False,False,Baja
CRM0002099,2023,9,Lunes,Verano,Tarde (12pm-6pm),Sudáfrica,Remoto,28,Agresión Sexual,7.5,4,Masculino,36-45,1,0,58.39,Sin Arma Registrada,Septiembre,False,False,Alta
CRM0002100,2022,7,Lunes,Invierno,Tarde (12pm-6pm),Indonesia,Urbano,905,Violencia Doméstica,6.2,2,Masculino,36-45,1,0,12.27,Sin Arma Registrada,Julio,False,False,Media
CRM0002101,2024,9,Martes,Invierno,Mañana (6am-12pm),Sudáfrica,Urbano,1663,Hurto,4.6,1,Masculino,36-45,0,0,1430.3,Arma de Fuego,Septiembre,False,False,Media
CRM0002102,2022,4,Domingo,Primavera,Noche (10pm-2am),Alemania,Suburbano,394,Asalto,5.3,4,Masculino,18-25,4,0,337.93,Objeto Contundente,Abril,False,False,Media
CRM0002103,2021,10,Domingo,Invierno,Mañana (6am-12pm),Pakistán,Urbano,2166,Violencia Doméstica,6.6,1,Femenino,36-45,3,0,31.36,Sin Arma Registrada,Octubre,False,False,Media
CRM0002104,2023,10,Martes,Verano,Madrugada (2am-6am),Pakistán,Urbano,1653,Fraude,3.4,1,Femenino,26-35,0,0,956.32,Sin Arma Registrada,Octubre,False,False,Media
CRM0002105,2023,4,Miércoles,Otoño,Madrugada (2am-6am),Francia,Urbano,2123,Delito de Drogas,5.4,1,Masculino,26-35,0,0,194.07,Sin Arma Registrada,Abril,False,False,Media
CRM0002106,2021,6,Jueves,Verano,Anochecer (6pm-10pm),Turquía,Urbano,790,Violencia Doméstica,5.4,2,Masculino,26-35,0,0,144.55,Sin Arma Registrada,Junio,False,False,Media
CRM0002107,2024,8,Sábado,Otoño,Madrugada (2am-6am),Alemania,Suburbano,408,Hurto,2.2,4,Femenino,65+,0,0,1902.4,Sin Arma Registrada,Agosto,False,False,Baja
CRM0002108,2024,9,Domingo,Primavera,Noche (10pm-2am),México,Rural,116,Allanamiento,4.6,1,Femenino,Menor de 18,0,0,791.21,Arma Blanca,Septiembre,False,False,Media
CRM0002109,2021,1,Sábado,Verano,Madrugada (2am-6am),Brasil,Suburbano,795,Robo,6.8,3,Masculino,65+,2,0,876.37,Sin Arma Registrada,Enero,False,False,Alta
CRM0002110,2024,1,Jueves,Otoño,Mañana (6am-12pm),Francia,Suburbano,125,Asalto,5.8,1,Femenino,18-25,4,0,18.92,Objeto Contundente,Enero,False,False,Media
CRM0002111,2020,8,Domingo,Primavera,Madrugada (2am-6am),Estados Unidos,Suburbano,721,Asalto,6.9,1,Masculino,18-25,2,0,102.08,Arma Blanca,Agosto,False,False,Alta
CRM0002112,2021,11,Lunes,Verano,Anochecer (6pm-10pm),Australia,Suburbano,241,Allanamiento,4.2,2,Masculino,26-35,0,0,4571.35,Desconocido,Noviembre,False,True,Media
CRM0002113,2021,7,Sábado,Verano,Anochecer (6pm-10pm),Pakistán,Rural,71,Robo,6.2,5,Masculino,26-35,2,0,204.07,Vehículo,Julio,False,False,Media
CRM0002114,2024,9,Domingo,Verano,Noche (10pm-2am),Sudáfrica,Suburbano,765,Robo,6.6,3,Masculino,26-35,2,0,524.51,Sin Arma Registrada,Septiembre,False,False,Media
CRM0002115,2023,11,Sábado,Primavera,Mañana (6am-12pm),Reino Unido,Suburbano,610,Hurto,4.6,1,Femenino,56-65,0,0,2615.48,Arma Blanca,Noviembre,False,True,Media
CRM0002116,2021,3,Martes,Primavera,Noche (10pm-2am),Alemania,Rural,120,Violencia Doméstica,6.9,1,Femenino,18-25,4,0,130.93,Arma de Fuego,Marzo,False,False,Alta
CRM0002117,2022,10,Viernes,Primavera,Anochecer (6pm-10pm),Alemania,Remoto,26,Fraude,5.9,1,Masculino,46-55,0,0,700.55,Arma de Fuego,Octubre,False,False,Media
CRM0002118,2023,12,Viernes,Primavera,Tarde (12pm-6pm),Alemania,Rural,83,Fraude,4.5,1,Femenino,18-25,0,0,512.3,Arma Blanca,Diciembre,False,False,Media
CRM0002119,2020,5,Martes,Otoño,Noche (10pm-2am),Sudáfrica,Rural,69,Delito de Drogas,4.6,2,Masculino,36-45,0,0,273.06,Desconocido,Mayo,False,False,Media
CRM0002120,2024,3,Lunes,Otoño,Tarde (12pm-6pm),Sudáfrica,Remoto,51,Vandalismo,1.1,1,Femenino,36-45,0,0,114.59,Sin Arma Registrada,Marzo,False,False,Baja
CRM0002121,2024,5,Lunes,Otoño,Anochecer (6pm-10pm),Pakistán,Rural,86,Fraude,5.0,1,Masculino,36-45,0,0,5078.41,Arma Blanca,Mayo,False,True,Media
CRM0002122,2022,10,Sábado,Invierno,Tarde (12pm-6pm),Nigeria,Urbano,12897,Violencia Doméstica,6.7,3,Femenino,36-45,1,0,90.24,Arma Blanca,Octubre,False,False,Alta
CRM0002123,2024,1,Viernes,Verano,Noche (10pm-2am),Pakistán,Urbano,1615,Vandalismo,3.7,1,Masculino,36-45,0,0,37.73,Vehículo,Enero,False,False,Media
CRM0002124,2022,11,Viernes,Primavera,Anochecer (6pm-10pm),Sudáfrica,Rural,42,Delito de Drogas,6.6,1,Femenino,46-55,0,0,22.41,Sustancia Química,Noviembre,False,False,Media
CRM0002125,2024,4,Sábado,Primavera,Anochecer (6pm-10pm),Estados Unidos,Remoto,10,Allanamiento,5.3,2,Femenino,18-25,0,0,684.03,Sin Arma Registrada,Abril,False,False,Media
CRM0002126,2023,6,Sábado,Invierno,Mañana (6am-12pm),Egipto,Urbano,2129,Allanamiento,5.3,2,Masculino,36-45,0,0,196.02,Arma Blanca,Junio,False,False,Media
CRM0002127,2023,2,Miércoles,Invierno,Mañana (6am-12pm),Pakistán,Urbano,2159,Asalto,5.5,4,Masculino,26-35,3,0,82.19,Sin Arma Registrada,Febrero,False,False,Media
CRM0002128,2021,7,Domingo,Invierno,Mañana (6am-12pm),Canadá,Remoto,31,Secuestro,7.5,1,Femenino,26-35,7,0,37.84,Sin Arma Registrada,Julio,False,False,Alta
CRM0002129,2024,8,Sábado,Primavera,Anochecer (6pm-10pm),Australia,Urbano,5904,Vandalismo,3.8,1,Masculino,65+,0,0,119.59,Arma de Fuego,Agosto,False,False,Media
CRM0002130,2022,1,Sábado,Otoño,Mañana (6am-12pm),Canadá,Rural,80,Hurto,2.4,3,Femenino,36-45,0,0,173.7,Sin Arma Registrada,Enero,False,False,Baja
CRM0002131,2021,4,Domingo,Otoño,Anochecer (6pm-10pm),Indonesia,Remoto,15,Cibercrimen,5.9,1,Masculino,Menor de 18,0,0,910.2,Arma Blanca,Abril,False,False,Media
CRM0002132,2020,11,Miércoles,Otoño,Madrugada (2am-6am),Pakistán,Urbano,5374,Allanamiento,5.5,1,Femenino,26-35,0,0,129.22,Arma de Fuego,Noviembre,False,False,Media
CRM0002133,2023,4,Martes,Primavera,Madrugada (2am-6am),Pakistán,Suburbano,147,Fraude,4.8,3,Femenino,56-65,0,0,2369.11,Objeto Contundente,Abril,False,True,Media
CRM0002134,2022,5,Sábado,Otoño,Noche (10pm-2am),India,Urbano,241,Delito de Drogas,4.5,2,Femenino,56-65,0,0,150.02,Arma Blanca,Mayo,False,False,Media
CRM0002135,2023,12,Lunes,Primavera,Noche (10pm-2am),India,Remoto,25,Secuestro,8.3,1,Femenino,18-25,4,0,47.2,Arma de Fuego,Diciembre,False,False,Alta
CRM0002136,2024,12,Martes,Invierno,Madrugada (2am-6am),Sudáfrica,Rural,58,Vandalismo,2.4,1,Masculino,36-45,0,0,54.74,Sin Arma Registrada,Diciembre,False,False,Baja
CRM0002137,2020,4,Sábado,Primavera,Madrugada (2am-6am),Canadá,Suburbano,266,Hurto,3.1,3,Femenino,36-45,0,0,506.72,Sin Arma Registrada,Abril,False,False,Baja
CRM0002138,2023,9,Domingo,Primavera,Madrugada (2am-6am),Estados Unidos,Suburbano,478,Violencia Doméstica,5.8,2,Masculino,26-35,0,0,39.25,Sin Arma Registrada,Septiembre,False,False,Media
CRM0002139,2021,7,Jueves,Otoño,Madrugada (2am-6am),Reino Unido,Urbano,1327,Asalto,5.2,1,Masculino,46-55,3,0,59.76,Arma de Fuego,Julio,False,False,Media
CRM0002140,2024,2,Sábado,Invierno,Mañana (6am-12pm),Reino Unido,Rural,149,Asalto,6.6,3,Masculino,26-35,3,0,96.33,Arma de Fuego,Febrero,False,False,Media
CRM0002141,2024,1,Jueves,Invierno,Tarde (12pm-6pm),Brasil,Suburbano,304,Allanamiento,4.9,4,Femenino,26-35,0,0,204.23,Sin Arma Registrada,Enero,False,False,Media
CRM0002142,2022,9,Sábado,Invierno,Madrugada (2am-6am),Nigeria,Rural,36,Cibercrimen,5.1,2,Masculino,18-25,0,0,2609.27,Objeto Contundente,Septiembre,False,True,Media
CRM0002143,2023,1,Lunes,Verano,Anochecer (6pm-10pm),Egipto,Rural,45,Hurto,4.2,3,Masculino,18-25,0,0,234.57,Arma Blanca,Enero,False,False,Media
CRM0002144,2021,6,Miércoles,Invierno,Noche (10pm-2am),India,Suburbano,388,Delito de Drogas,5.0,2,Femenino,18-25,0,0,68.4,Sin Arma Registrada,Junio,False,False,Media
CRM0002145,2022,2,Domingo,Otoño,Anochecer (6pm-10pm),Australia,Suburbano,2339,Homicidio,9.3,2,Femenino,26-35,2,2,132.63,Arma Blanca,Febrero,False,False,Alta
CRM0002146,2024,4,Martes,Primavera,Mañana (6am-12pm),Francia,Remoto,22,Robo,6.8,3,Femenino,18-25,4,0,190.99,Objeto Contundente,Abril,False,False,Alta
CRM0002147,2022,6,Domingo,Invierno,Anochecer (6pm-10pm),Alemania,Suburbano,443,Fraude,5.9,1,Femenino,36-45,0,0,26461.02,Arma Blanca,Junio,False,True,Media
CRM0002148,2022,5,Lunes,Invierno,Mañana (6am-12pm),Francia,Suburbano,1860,Allanamiento,4.0,1,Masculino,36-45,0,0,717.91,Vehículo,Mayo,False,False,Media
CRM0002149,2022,11,Lunes,Verano,Anochecer (6pm-10pm),México,Urbano,1511,Hurto,2.5,1,Desconocido,Menor de 18,0,0,314.24,Sin Arma Registrada,Noviembre,False,False,Baja
CRM0002150,2024,6,Viernes,Otoño,Anochecer (6pm-10pm),Pakistán,Suburbano,369,Tráfico de Personas,8.5,1,Masculino,18-25,0,0,1324.53,Arma de Fuego,Junio,False,False,Alta
CRM0002151,2022,3,Jueves,Otoño,Noche (10pm-2am),Reino Unido,Suburbano,279,Delito de Drogas,6.3,1,Masculino,26-35,0,0,136.18,Sin Arma Registrada,Marzo,False,False,Media
CRM0002152,2021,5,Domingo,Primavera,Tarde (12pm-6pm),Nigeria,Suburbano,328,Cibercrimen,3.2,3,Masculino,46-55,0,0,811.02,Arma de Fuego,Mayo,False,False,Baja
CRM0002153,2023,2,Lunes,Primavera,Madrugada (2am-6am),Pakistán,Remoto,24,Hurto,2.6,1,Femenino,65+,0,0,2174.51,Vehículo,Febrero,False,False,Baja
CRM0002154,2024,7,Jueves,Otoño,Noche (10pm-2am),Pakistán,Urbano,12532,Allanamiento,5.1,1,Femenino,56-65,0,0,72.21,Sustancia Química,Julio,False,False,Media
CRM0002155,2020,3,Sábado,Verano,Mañana (6am-12pm),India,Suburbano,210,Cibercrimen,3.0,2,Femenino,46-55,0,0,189376.4,Arma Blanca,Marzo,False,True,Baja
CRM0002156,2021,1,Sábado,Primavera,Anochecer (6pm-10pm),Sudáfrica,Suburbano,159,Tráfico de Personas,9.5,1,Femenino,56-65,0,0,1582.83,Sin Arma Registrada,Enero,False,False,Alta
CRM0002157,2020,8,Viernes,Invierno,Tarde (12pm-6pm),Brasil,Urbano,2166,Incendio Provocado,7.7,2,Femenino,18-25,5,0,14.9,Sin Arma Registrada,Agosto,False,False,Alta
CRM0002158,2022,8,Miércoles,Otoño,Noche (10pm-2am),México,Urbano,4184,Violencia Doméstica,7.7,1,Masculino,56-65,1,0,27.96,Objeto Contundente,Agosto,False,False,Alta
CRM0002159,2022,3,Domingo,Otoño,Noche (10pm-2am),Nigeria,Rural,46,Hurto,2.1,1,Femenino,26-35,0,0,277.46,Arma Blanca,Marzo,False,False,Baja
CRM0002160,2023,7,Lunes,Invierno,Anochecer (6pm-10pm),Francia,Urbano,1486,Hurto,2.8,1,Masculino,36-45,0,0,205.15,Sin Arma Registrada,Julio,False,False,Baja
CRM0002161,2023,9,Sábado,Verano,Anochecer (6pm-10pm),Pakistán,Suburbano,731,Incendio Provocado,8.2,2,Femenino,46-55,7,1,77.94,Sin Arma Registrada,Septiembre,False,False,Alta
CRM0002162,2023,8,Viernes,Primavera,Tarde (12pm-6pm),Sudáfrica,Urbano,1426,Delito de Drogas,6.0,1,Masculino,26-35,0,0,72.57,Arma Blanca,Agosto,False,False,Media
CRM0002163,2022,3,Viernes,Otoño,Anochecer (6pm-10pm),Pakistán,Rural,208,Incendio Provocado,6.7,2,Femenino,46-55,6,1,1306.63,Objeto Contundente,Marzo,False,False,Alta
CRM0002164,2024,2,Lunes,Verano,Madrugada (2am-6am),India,Suburbano,163,Violencia Doméstica,6.8,2,Masculino,46-55,2,0,59.57,Arma de Fuego,Febrero,False,False,Alta
CRM0002165,2022,10,Sábado,Otoño,Tarde (12pm-6pm),Francia,Remoto,27,Fraude,6.2,1,Femenino,26-35,0,0,408.19,Vehículo,Octubre,False,False,Media
CRM0002166,2024,7,Miércoles,Primavera,Tarde (12pm-6pm),Indonesia,Rural,76,Delito de Drogas,4.1,1,Femenino,26-35,0,0,45.94,Sin Arma Registrada,Julio,False,False,Media
CRM0002167,2023,7,Domingo,Otoño,Anochecer (6pm-10pm),Brasil,Rural,93,Asalto,7.2,1,Masculino,56-65,4,0,170.29,Vehículo,Julio,False,False,Alta
CRM0002168,2020,9,Sábado,Otoño,Anochecer (6pm-10pm),Pakistán,Suburbano,356,Homicidio,8.5,1,Femenino,56-65,1,2,89.12,Objeto Contundente,Septiembre,True,False,Alta
CRM0002169,2023,5,Sábado,Otoño,Anochecer (6pm-10pm),Pakistán,Rural,233,Hurto,4.8,4,Masculino,65+,0,0,871.37,Objeto Contundente,Mayo,False,False,Media
CRM0002170,2021,4,Domingo,Otoño,Anochecer (6pm-10pm),Turquía,Remoto,26,Vandalismo,2.6,2,Masculino,Menor de 18,0,0,117.78,Sustancia Química,Abril,False,False,Baja
CRM0002171,2023,8,Martes,Primavera,Noche (10pm-2am),Indonesia,Remoto,26,Allanamiento,4.1,1,Desconocido,36-45,0,0,188.12,Objeto Contundente,Agosto,False,False,Media
CRM0002172,2020,4,Viernes,Primavera,Noche (10pm-2am),Nigeria,Urbano,630,Allanamiento,5.2,3,Masculino,56-65,0,0,264.3,Arma de Fuego,Abril,False,False,Media
CRM0002173,2021,4,Miércoles,Verano,Noche (10pm-2am),Pakistán,Suburbano,836,Hurto,4.9,1,Masculino,56-65,0,0,40.95,Arma de Fuego,Abril,False,False,Media
CRM0002174,2024,12,Sábado,Primavera,Tarde (12pm-6pm),Turquía,Suburbano,599,Violencia Doméstica,7.2,1,Femenino,36-45,2,0,22.86,Arma Blanca,Diciembre,False,False,Alta
CRM0002175,2021,12,Lunes,Primavera,Noche (10pm-2am),Estados Unidos,Suburbano,212,Extorsión,5.9,1,Masculino,18-25,0,0,1998.9,Sin Arma Registrada,Diciembre,False,False,Media
CRM0002176,2024,2,Lunes,Verano,Anochecer (6pm-10pm),Egipto,Urbano,1380,Allanamiento,5.7,1,Femenino,26-35,0,0,477.78,Sustancia Química,Febrero,False,False,Media
CRM0002177,2021,1,Lunes,Verano,Anochecer (6pm-10pm),Nigeria,Suburbano,98,Secuestro,8.2,1,Desconocido,18-25,2,0,47.7,Sin Arma Registrada,Enero,False,False,Alta
CRM0002178,2023,4,Viernes,Invierno,Madrugada (2am-6am),México,Rural,152,Hurto,2.1,1,Femenino,46-55,0,0,146.91,Arma Blanca,Abril,False,False,Baja
CRM0002179,2023,7,Domingo,Verano,Mañana (6am-12pm),Australia,Remoto,16,Tráfico de Personas,8.4,1,Femenino,26-35,0,0,15685.42,Arma Blanca,Julio,False,True,Alta
CRM0002180,2022,12,Lunes,Verano,Noche (10pm-2am),Reino Unido,Urbano,4722,Violencia Doméstica,6.7,4,Masculino,26-35,1,0,149.52,Sustancia Química,Diciembre,False,False,Alta
CRM0002181,2021,9,Viernes,Verano,Madrugada (2am-6am),Pakistán,Suburbano,632,Vandalismo,2.2,3,Desconocido,26-35,0,0,164.9,Sin Arma Registrada,Septiembre,False,False,Baja
CRM0002182,2021,9,Jueves,Primavera,Noche (10pm-2am),India,Suburbano,411,Asalto,5.6,2,Femenino,18-25,1,0,699.54,Arma Blanca,Septiembre,False,False,Media
CRM0002183,2020,12,Jueves,Primavera,Noche (10pm-2am),Estados Unidos,Urbano,5671,Homicidio,9.5,2,Masculino,46-55,1,3,55.45,Arma de Fuego,Diciembre,True,False,Alta
CRM0002184,2021,10,Sábado,Verano,Noche (10pm-2am),Canadá,Urbano,2046,Vandalismo,2.5,2,Femenino,18-25,0,0,83.85,Sin Arma Registrada,Octubre,False,False,Baja
CRM0002185,2023,1,Martes,Verano,Mañana (6am-12pm),Reino Unido,Suburbano,232,Hurto,2.9,1,Masculino,26-35,0,0,1205.94,Desconocido,Enero,False,False,Baja
CRM0002186,2024,5,Sábado,Verano,Tarde (12pm-6pm),Indonesia,Rural,149,Agresión Sexual,7.5,1,Femenino,18-25,4,0,1438.54,Sin Arma Registrada,Mayo,False,False,Alta
CRM0002187,2024,7,Miércoles,Verano,Noche (10pm-2am),Estados Unidos,Urbano,708,Hurto,3.8,2,Masculino,36-45,0,0,2430.72,Arma de Fuego,Julio,False,True,Media
CRM0002188,2023,7,Viernes,Primavera,Madrugada (2am-6am),México,Urbano,2005,Cibercrimen,5.0,1,Femenino,56-65,0,0,2029.16,Arma Blanca,Julio,False,False,Media
CRM0002189,2023,10,Jueves,Primavera,Anochecer (6pm-10pm),India,Remoto,29,Extorsión,7.0,3,Masculino,46-55,0,0,274.8,Objeto Contundente,Octubre,False,False,Alta
CRM0002190,2023,6,Domingo,Otoño,Noche (10pm-2am),Egipto,Suburbano,537,Robo,6.7,3,Femenino,36-45,2,0,94.46,Sin Arma Registrada,Junio,False,False,Alta
CRM0002191,2021,11,Lunes,Primavera,Mañana (6am-12pm),México,Suburbano,281,Delito de Drogas,5.8,1,Femenino,56-65,0,0,106.99,Objeto Contundente,Noviembre,False,False,Media
CRM0002192,2024,10,Sábado,Primavera,Anochecer (6pm-10pm),Sudáfrica,Rural,41,Hurto,4.7,2,Femenino,36-45,0,0,434.64,Sin Arma Registrada,Octubre,False,False,Media
CRM0002193,2023,4,Domingo,Otoño,Noche (10pm-2am),Egipto,Rural,118,Vandalismo,2.1,1,Masculino,36-45,0,0,27.18,Arma de Fuego,Abril,False,False,Baja
CRM0002194,2023,3,Miércoles,Invierno,Mañana (6am-12pm),Pakistán,Urbano,2780,Robo,6.6,1,Femenino,18-25,2,0,37.19,Sin Arma Registrada,Marzo,False,False,Media
CRM0002195,2020,12,Viernes,Verano,Noche (10pm-2am),Brasil,Suburbano,202,Allanamiento,6.3,5,Masculino,65+,0,0,1168.32,Sin Arma Registrada,Diciembre,False,False,Media
CRM0002196,2022,9,Sábado,Invierno,Noche (10pm-2am),Francia,Rural,169,Allanamiento,4.5,4,Desconocido,36-45,0,0,101.15,Sin Arma Registrada,Septiembre,False,False,Media
CRM0002197,2022,12,Miércoles,Otoño,Anochecer (6pm-10pm),Reino Unido,Urbano,282,Robo,6.8,1,Masculino,18-25,0,0,2208.97,Arma de Fuego,Diciembre,False,True,Alta
CRM0002198,2024,10,Sábado,Primavera,Madrugada (2am-6am),México,Urbano,317,Allanamiento,4.3,2,Masculino,46-55,0,0,121.6,Sin Arma Registrada,Octubre,False,False,Media
CRM0002199,2022,4,Miércoles,Invierno,Noche (10pm-2am),Egipto,Suburbano,450,Asalto,5.8,1,Femenino,46-55,0,0,95.14,Desconocido,Abril,False,False,Media
CRM0002200,2022,8,Martes,Verano,Noche (10pm-2am),Reino Unido,Suburbano,563,Violencia Doméstica,6.2,1,Masculino,65+,0,0,28.03,Arma Blanca,Agosto,False,False,Media
CRM0002201,2024,1,Lunes,Verano,Tarde (12pm-6pm),México,Urbano,2065,Hurto,2.2,2,Masculino,18-25,0,0,863.47,Sin Arma Registrada,Enero,False,False,Baja
CRM0002202,2020,7,Miércoles,Primavera,Tarde (12pm-6pm),Pakistán,Urbano,326,Agresión Sexual,9.6,3,Masculino,26-35,4,0,75.84,Sin Arma Registrada,Julio,False,False,Alta
CRM0002203,2022,12,Domingo,Primavera,Noche (10pm-2am),Estados Unidos,Remoto,23,Delito de Drogas,5.5,1,Masculino,18-25,0,0,44.2,Arma de Fuego,Diciembre,False,False,Media
CRM0002204,2020,6,Sábado,Invierno,Anochecer (6pm-10pm),Egipto,Suburbano,607,Asalto,6.8,3,Desconocido,18-25,4,0,104.62,Objeto Contundente,Junio,False,False,Alta
CRM0002205,2023,12,Miércoles,Invierno,Anochecer (6pm-10pm),Sudáfrica,Remoto,30,Delito de Drogas,5.1,4,Masculino,26-35,0,0,22.68,Arma Blanca,Diciembre,False,False,Media
CRM0002206,2024,1,Jueves,Otoño,Tarde (12pm-6pm),Reino Unido,Urbano,11039,Asalto,7.0,2,Masculino,26-35,1,0,150.77,Arma Blanca,Enero,False,False,Alta
CRM0002207,2021,4,Lunes,Invierno,Anochecer (6pm-10pm),Turquía,Suburbano,48,Allanamiento,5.3,1,Masculino,46-55,0,0,554.44,Arma Blanca,Abril,False,False,Media
CRM0002208,2024,12,Viernes,Invierno,Mañana (6am-12pm),Brasil,Suburbano,554,Asalto,7.3,2,Femenino,36-45,4,0,300.27,Objeto Contundente,Diciembre,False,False,Alta
CRM0002209,2021,5,Lunes,Otoño,Mañana (6am-12pm),Australia,Urbano,4311,Hurto,4.5,2,Femenino,Menor de 18,0,0,839.5,Sin Arma Registrada,Mayo,False,False,Media
CRM0002210,2024,11,Martes,Verano,Noche (10pm-2am),Alemania,Urbano,798,Robo,8.0,2,Desconocido,18-25,2,0,954.67,Arma Blanca,Noviembre,False,False,Alta
CRM0002211,2023,8,Miércoles,Invierno,Noche (10pm-2am),Pakistán,Urbano,1621,Robo,7.5,5,Femenino,56-65,2,0,48.19,Desconocido,Agosto,False,False,Alta
CRM0002212,2024,4,Miércoles,Verano,Madrugada (2am-6am),Alemania,Urbano,2686,Agresión Sexual,9.3,1,Masculino,46-55,3,0,145.08,Arma Blanca,Abril,False,False,Alta
CRM0002213,2020,3,Sábado,Primavera,Tarde (12pm-6pm),Canadá,Rural,97,Hurto,3.5,1,Masculino,18-25,0,0,137.92,Arma Blanca,Marzo,False,False,Media
CRM0002214,2024,2,Viernes,Invierno,Noche (10pm-2am),Australia,Rural,168,Asalto,5.3,1,Masculino,65+,3,0,149.9,Arma de Fuego,Febrero,False,False,Media
CRM0002215,2023,4,Martes,Otoño,Noche (10pm-2am),Pakistán,Suburbano,687,Allanamiento,4.3,2,Masculino,46-55,0,0,476.83,Arma de Fuego,Abril,False,False,Media
CRM0002216,2021,11,Sábado,Invierno,Tarde (12pm-6pm),India,Urbano,1491,Asalto,7.8,1,Masculino,36-45,4,0,182.69,Sin Arma Registrada,Noviembre,False,False,Alta
CRM0002217,2024,10,Sábado,Primavera,Noche (10pm-2am),Australia,Suburbano,1052,Agresión Sexual,7.6,1,Femenino,26-35,3,0,29.84,Sin Arma Registrada,Octubre,False,False,Alta
CRM0002218,2021,4,Domingo,Invierno,Noche (10pm-2am),Alemania,Urbano,2803,Hurto,4.4,1,Masculino,46-55,0,0,7131.41,Sin Arma Registrada,Abril,False,True,Media
CRM0002219,2024,10,Sábado,Invierno,Mañana (6am-12pm),México,Remoto,14,Homicidio,8.5,1,Masculino,18-25,4,2,1483.19,Desconocido,Octubre,True,False,Alta
CRM0002220,2020,5,Martes,Otoño,Mañana (6am-12pm),Estados Unidos,Suburbano,146,Homicidio,8.9,2,Desconocido,46-55,1,3,79.62,Desconocido,Mayo,True,False,Alta
CRM0002221,2023,7,Martes,Primavera,Noche (10pm-2am),Pakistán,Urbano,695,Hurto,4.0,1,Masculino,46-55,0,0,106.06,Objeto Contundente,Julio,False,False,Media
CRM0002222,2022,9,Domingo,Primavera,Noche (10pm-2am),Pakistán,Rural,132,Asalto,5.5,1,Desconocido,18-25,1,0,2545.12,Sin Arma Registrada,Septiembre,False,True,Media
CRM0002223,2020,2,Jueves,Invierno,Anochecer (6pm-10pm),Estados Unidos,Suburbano,121,Fraude,5.9,4,Femenino,46-55,0,0,15684.94,Sin Arma Registrada,Febrero,False,True,Media
CRM0002224,2021,5,Domingo,Otoño,Madrugada (2am-6am),Reino Unido,Urbano,483,Hurto,4.1,1,Masculino,46-55,0,0,990.91,Arma Blanca,Mayo,False,False,Media
CRM0002225,2020,11,Sábado,Invierno,Madrugada (2am-6am),Estados Unidos,Suburbano,524,Robo,7.6,1,Femenino,65+,3,0,92.81,Arma Blanca,Noviembre,False,False,Alta
CRM0002226,2022,10,Martes,Otoño,Mañana (6am-12pm),India,Remoto,42,Fraude,5.3,2,Femenino,18-25,0,0,33440.65,Vehículo,Octubre,False,True,Media
CRM0002227,2021,9,Lunes,Invierno,Tarde (12pm-6pm),India,Urbano,978,Violencia Doméstica,5.3,1,Femenino,46-55,4,0,22.91,Sin Arma Registrada,Septiembre,False,False,Media
CRM0002228,2023,12,Jueves,Otoño,Noche (10pm-2am),Brasil,Urbano,2411,Asalto,6.3,4,Masculino,65+,3,0,123.3,Vehículo,Diciembre,False,False,Media
CRM0002229,2021,3,Sábado,Invierno,Anochecer (6pm-10pm),Nigeria,Urbano,6440,Vandalismo,1.3,4,Masculino,56-65,0,0,216.4,Arma Blanca,Marzo,False,False,Baja
CRM0002230,2021,1,Sábado,Invierno,Tarde (12pm-6pm),Brasil,Remoto,41,Asalto,5.9,2,Femenino,36-45,2,0,98.32,Arma de Fuego,Enero,False,False,Media
CRM0002231,2023,2,Sábado,Otoño,Noche (10pm-2am),Pakistán,Suburbano,208,Delito de Drogas,6.7,1,Femenino,Menor de 18,0,0,68.92,Sin Arma Registrada,Febrero,False,False,Alta
